 Supply Air Temperature, Supply Air Temperature Heating Set Point, Supply Air Temperature Cooling Set Point, Outdoor Air Temperature, Mixed Air Temperature, Return Air Temperature, Outdoor Air Damper Control Signal  , Return Air Damper Control Signal, Exhaust Air Damper Control Signal    , Cooling Coil Valve Control Signal, Heating Coil Valve Control Signal,fault type
73.65,72.9,86,54.84,67.82,71.93,0.15,1,0,0,0.269629573,F8
73.24,72.94,86,54.84,67.83,71.93,0.15,1,0,0,0.295893584,F8
72.86,72.81,86,54.84,67.77,71.84,0.15,1,0,0,0.305246208,F8
72.71,73.08,86,54.84,67.68,71.76,0.15,1,0,0,0.328491004,F8
72.84,72.68,86,54.84,67.66,71.72,0.15,1,0,0,0.31783819,F8
73.11,72.64,86,54.84,67.61,71.68,0.15,1,0,0,0.298301235,F8
73.25,72.91,86,54.84,67.6,71.71,0.15,1,0,0,0.29359536,F8
73.17,72.94,86,54.84,67.56,71.73,0.15,1,0,0,0.304319725,F8
73.05,72.55,86,54.84,67.56,71.72,0.15,1,0,0,0.286228106,F8
72.91,72.86,86,54.84,67.59,71.7,0.15,1,0,0,0.297490925,F8
72.65,72.66,86,54.84,67.51,71.62,0.15,1,0,0,0.316351986,F8
72.55,72.84,86,54.84,67.5,71.56,0.15,1,0,0,0.319613789,F8
72.68,72.45,86,54.84,67.46,71.53,0.15,1,0,0,0.318122561,F8
72.88,72.45,86,54.39,67.46,71.52,0.15,1,0,0,0.298345461,F8
72.97,72.2,86,54.39,67.48,71.56,0.15,1,0,0,0.281553202,F8
72.79,72.66,86,54.39,67.47,71.56,0.15,1,0,0,0.286765391,F8
72.49,72.85,86,54.39,67.44,71.53,0.15,1,0,0,0.315764913,F8
72.39,72.76,86,54.39,67.38,71.46,0.15,1,0,0,0.322400611,F8
72.45,72.86,86,54.39,67.38,71.41,0.15,1,0,0,0.327792516,F8
72.7,72.51,86,54.39,67.31,71.4,0.15,1,0,0,0.308932853,F8
72.95,72.52,86,54.39,67.32,71.45,0.15,1,0,0,0.287710094,F8
72.95,72.31,86,54.39,67.36,71.49,0.15,1,0,0,0.279339618,F8
72.66,72.27,86,54.39,67.33,71.49,0.15,1,0,0,0.284999741,F8
72.34,72.63,86,54.39,67.29,71.44,0.15,1,0,0,0.306085289,F8
72.18,72.53,86,54.39,67.25,71.38,0.15,1,0,0,0.317730199,F8
72.22,72.11,86,54.39,67.22,71.33,0.15,1,0,0,0.311619475,F8
72.39,72.31,86,54.39,67.24,71.32,0.15,1,0,0,0.304221588,F8
72.52,71.98,86,54.39,67.25,71.35,0.15,1,0,0,0.289843226,F8
72.51,71.97,86,53.79,67.2,71.37,0.15,1,0,0,0.283252198,F8
72.38,71.81,86,53.79,67.11,71.37,0.15,1,0,0,0.271871202,F8
72.21,71.76,86,53.79,67.11,71.34,0.15,1,0,0,0.266951753,F8
71.97,71.23,86,53.79,67.06,71.3,0.15,1,0,0,0.256370812,F8
71.6,71.4,86,53.79,66.97,71.25,0.15,1,0,0,0.279050158,F8
71.31,70.88,86,53.79,66.91,71.14,0.15,1,0,0,0.290194732,F8
71.2,71.35,86,53.79,66.78,71.06,0.15,1,0,0,0.309424057,F8
71.25,71.1,86,53.79,66.75,70.99,0.15,1,0,0,0.294539114,F8
71.48,71.19,86,53.79,66.73,70.97,0.15,1,0,0,0.279910391,F8
71.62,70.91,86,53.79,66.74,70.97,0.15,1,0,0,0.262021786,F8
71.5,70.5,86,53.79,66.68,70.99,0.15,1,0,0,0.231532358,F8
71.11,70.29,86,53.79,66.68,70.96,0.15,1,0,0,0.229094639,F8
70.62,70.12,86,53.79,66.61,70.88,0.15,1,0,0,0.235437573,F8
70.2,70.03,86,53.79,66.54,70.78,0.15,1,0,0,0.25915898,F8
69.91,70.04,86,53.79,66.46,70.67,0.15,1,0,0,0.292824343,F8
69.95,69.64,86,52.84,66.37,70.57,0.15,1,0,0,0.282660371,F8
70.18,69.65,86,52.84,66.34,70.49,0.15,1,0,0,0.274076388,F8
70.34,70.04,86,52.84,66.39,70.48,0.15,1,0,0,0.270275538,F8
70.39,70.2,86,52.84,66.41,70.47,0.15,1,0,0,0.271110193,F8
70.37,70.39,86,52.84,66.35,70.47,0.15,1,0,0,0.267767622,F8
70.29,69.94,86,52.84,66.26,70.45,0.15,1,0,0,0.27141659,F8
70.21,69.75,86,52.84,66.27,70.41,0.15,1,0,0,0.262702703,F8
70.12,69.84,86,52.84,66.34,70.41,0.15,1,0,0,0.265041754,F8
70.03,69.77,86,52.84,66.28,70.36,0.15,1,0,0,0.266010243,F8
69.96,70.59,86,52.84,66.22,70.33,0.15,1,0,0,0.279372121,F8
70.03,69.85,86,52.84,66.14,70.31,0.15,1,0,0,0.278062421,F8
70.16,69.81,86,52.84,66.11,70.3,0.15,1,0,0,0.255084783,F8
70.16,70,86,52.84,66.09,70.29,0.15,1,0,0,0.256988214,F8
70.01,70.05,86,52.84,66.07,70.28,0.15,1,0,0,0.263611912,F8
69.86,69.72,86,52.84,66.03,70.25,0.15,1,0,0,0.282647544,F8
69.79,69.57,86,52.49,66.03,70.23,0.15,1,0,0,0.265688861,F8
69.82,69.88,86,52.49,66.04,70.22,0.15,1,0,0,0.270725241,F8
69.73,69.87,86,52.49,66.08,70.19,0.15,1,0,0,0.274755723,F8
69.62,69.77,86,52.49,66.04,70.15,0.15,1,0,0,0.28761386,F8
69.6,69.56,86,52.49,65.97,70.11,0.15,1,0,0,0.279317066,F8
69.61,69.68,86,52.49,65.95,70.09,0.15,1,0,0,0.292202432,F8
69.68,69.71,86,52.49,65.97,70.07,0.15,1,0,0,0.290604476,F8
69.76,69.44,86,52.49,65.93,70.08,0.15,1,0,0,0.277956884,F8
69.86,69.77,86,52.49,65.96,70.08,0.15,1,0,0,0.271804554,F8
69.85,69.9,86,52.49,65.9,70.08,0.15,1,0,0,0.270858546,F8
69.82,69.81,86,52.49,65.92,70.1,0.15,1,0,0,0.264331576,F8
69.75,69.83,86,52.49,65.93,70.11,0.15,1,0,0,0.27315083,F8
69.66,69.69,86,52.49,65.89,70.1,0.15,1,0,0,0.27311586,F8
69.57,69.64,86,52.49,65.87,70.08,0.15,1,0,0,0.278989054,F8
69.55,69.97,86,52.49,65.83,70.07,0.15,1,0,0,0.285863811,F8
69.63,69.99,86,52.11,65.85,70.06,0.15,1,0,0,0.288395875,F8
69.74,69.8,86,52.11,65.88,70.07,0.15,1,0,0,0.297546952,F8
69.99,69.53,86,52.11,65.9,70.11,0.15,1,0,0,0.270604519,F8
70.06,69.6,86,52.11,65.9,70.15,0.15,1,0,0,0.247286197,F8
69.89,69.09,86,52.11,65.94,70.17,0.15,1,0,0,0.245105247,F8
69.55,69.25,86,52.11,65.95,70.17,0.15,1,0,0,0.272552584,F8
69.3,69.62,86,52.11,65.9,70.13,0.15,1,0,0,0.286512761,F8
69.31,69.35,86,52.11,65.9,70.07,0.15,1,0,0,0.277265491,F8
69.42,68.92,86,52.11,65.94,70.06,0.15,1,0,0,0.265223814,F8
69.46,69.47,86,52.11,66.02,70.06,0.15,1,0,0,0.256862495,F8
69.37,68.79,86,52.11,65.99,70.06,0.15,1,0,0,0.241217195,F8
69.2,68.94,86,52.11,66.04,70.03,0.15,1,0,0,0.24739621,F8
68.99,68.96,86,52.11,65.97,69.99,0.15,1,0,0,0.265099602,F8
68.83,68.84,86,52.11,65.91,69.95,0.15,1,0,0,0.267361206,F8
68.71,68.62,86,52.11,65.85,69.89,0.15,1,0,0,0.260507903,F8
68.63,68.33,86,52.35,65.83,69.85,0.15,1,0,0,0.266258299,F8
68.59,68.5,86,52.35,65.74,69.78,0.15,1,0,0,0.268028964,F8
68.63,68.47,86,52.35,65.7,69.76,0.15,1,0,0,0.256002634,F8
68.67,68.35,86,52.35,65.68,69.73,0.15,1,0,0,0.241944716,F8
68.67,68.28,86,52.35,65.66,69.7,0.15,1,0,0,0.248447264,F8
68.61,68.43,86,52.35,65.68,69.69,0.15,1,0,0,0.252994999,F8
68.55,68.27,86,52.35,65.66,69.68,0.15,1,0,0,0.263889379,F8
68.53,68.66,86,52.35,65.68,69.65,0.15,1,0,0,0.263516127,F8
68.56,68.01,86,52.35,65.7,69.63,0.15,1,0,0,0.246493187,F8
68.53,68.76,86,52.35,65.71,69.63,0.15,1,0,0,0.26131444,F8
68.46,67.97,86,52.35,65.67,69.62,0.15,1,0,0,0.248537524,F8
68.44,68.38,86,52.35,65.68,69.61,0.15,1,0,0,0.254386319,F8
68.43,68.31,86,52.35,65.68,69.6,0.15,1,0,0,0.234147846,F8
68.36,68.02,86,52.35,65.73,69.57,0.15,1,0,0,0.23360946,F8
68.21,67.91,86,52.35,65.67,69.55,0.15,1,0,0,0.220689405,F8
68.02,67.52,86,52.88,65.63,69.5,0.15,1,0,0,0.221045049,F8
67.84,67.72,86,52.88,65.59,69.46,0.15,1,0,0,0.234076512,F8
67.69,67.7,86,52.88,65.53,69.43,0.15,1,0,0,0.257107993,F8
67.65,67.04,86,52.88,65.54,69.39,0.15,1,0,0,0.238172534,F8
67.66,67.36,86,52.88,65.46,69.35,0.15,1,0,0,0.241409622,F8
67.6,67.57,86,52.88,65.39,69.32,0.15,1,0,0,0.238072073,F8
67.52,67.03,86,52.88,65.42,69.3,0.15,1,0,0,0.235328359,F8
67.46,67.16,86,52.88,65.39,69.28,0.15,1,0,0,0.226773688,F8
67.42,67.21,86,52.88,65.32,69.25,0.15,1,0,0,0.237928566,F8
67.4,66.75,86,52.88,65.3,69.25,0.15,1,0,0,0.20802674,F8
67.31,66.63,86,52.88,65.36,69.24,0.15,1,0,0,0.200179049,F8
67.2,66.01,86,52.88,65.36,69.22,0.15,1,0,0,0.178474629,F8
67.08,66.06,86,52.88,65.25,69.19,0.15,1,0,0,0.184570239,F8
67.01,66.36,86,52.88,65.23,69.16,0.15,1,0,0,0.175381101,F8
66.93,65.84,86,52.88,65.34,69.14,0.15,1,0,0,0.1578113,F8
66.89,65.54,86,53.17,65.4,69.12,0.15,1,0,0,0.156044382,F8
66.86,65.89,86,53.17,65.38,69.09,0.15,1,0,0,0.162355348,F8
66.84,65.48,86,53.17,65.3,69.03,0.15,1,0,0,0.152850358,F8
66.81,65.16,86,53.17,65.27,69.02,0.15,1,0,0,0.124915142,F8
66.77,65.47,86,53.17,65.23,69,0.15,1,0,0,0.106549383,F8
66.75,65.15,86,53.17,65.27,69.01,0.15,1,0,0,0.088381574,F8
66.74,64.89,86,53.17,65.33,69.01,0.15,1,0,0,0.073803266,F8
66.73,64.6,86,53.17,65.34,69,0.15,1,0,0,0.062095694,F8
66.73,64.19,86,53.17,65.36,68.98,0.15,1,0,0,0.039636133,F8
66.71,63.83,86,53.17,65.4,68.98,0.15,1,0,0,0.009155735,F8
66.7,63.22,86,53.17,65.36,68.99,0.15,1,0,0,0,F8
66.7,63.18,86,53.17,65.43,69.01,0.15,1,0,0,0,F8
66.7,62.55,86,53.17,65.49,69.02,0.15,1,0,0,0,F8
66.73,62.33,86,53.17,65.53,69.05,0.15,1,0,0,0,F8
66.73,62.3,86,53.17,65.53,69.07,0.15,1,0,0,0,F8
66.73,62.18,86,54.89,65.49,69.05,0.15,1,0,0,0,F8
66.75,61.78,86,54.89,65.5,69.05,0.15,1,0,0,0,F8
66.75,61.37,86,54.89,65.6,69.08,0.15,1,0,0,0,F8
66.78,61.12,86,54.89,65.66,69.1,0.15,1,0,0,0,F8
66.78,60.58,86,54.89,65.74,69.16,0.15,1,0,0,0,F8
66.82,60.67,86,54.89,65.69,69.18,0.15,1,0,0,0,F8
66.82,60.6,86,54.89,65.61,69.16,0.15,1,0,0,0,F8
66.84,60.42,86,54.89,65.61,69.14,0.15,1,0,0,0,F8
66.85,60.37,86,54.89,65.62,69.13,0.15,1,0,0,0,F8
66.87,60.42,86,54.89,65.68,69.15,0.15,1,0,0,0,F8
66.88,60.18,86,54.89,65.73,69.15,0.15,1,0,0,0,F8
66.88,59.57,86,54.89,65.71,69.17,0.15,1,0,0,0,F8
66.91,59.36,86,54.89,65.71,69.18,0.15,1,0,0,0,F8
66.9,58.61,86,54.89,65.72,69.19,0.15,1,0,0,0,F8
66.92,58.7,86,54.89,65.79,69.22,0.15,1,0,0,0,F8
66.92,58.34,86,55.36,65.77,69.23,0.15,1,0,0,0,F8
66.94,58.31,86,55.36,65.78,69.2,0.15,1,0,0,0,F8
66.94,57.81,86,55.36,65.8,69.2,0.15,1,0,0,0,F8
66.98,57.6,86,55.36,65.86,69.21,0.15,1,0,0,0,F8
66.99,57,86,55.36,65.96,69.25,0.15,1,0,0,0,F8
67.03,56.48,86,55.36,65.99,69.27,0.15,1,0,0,0,F8
67.05,55.79,86,55.36,66.09,69.33,0.15,1,0,0,0,F8
67.09,55.4,86,55.36,66.09,69.31,0.15,1,0,0,0,F8
67.12,55.47,86,55.36,66.11,69.3,0.15,1,0,0,0,F8
67.15,55.02,86,55.36,66.13,69.3,0.15,1,0,0,0,F8
67.16,55.31,86,55.36,66.1,69.3,0.15,1,0,0,0,F8
67.18,54.82,86,55.36,66.06,69.32,0.15,1,0,0,0,F8
67.2,54.44,86,55.36,66.13,69.34,0.15,1,0,0,0,F8
67.22,53.78,86,55.36,66.28,69.38,0.15,1,0,0,0,F8
67.26,53.39,86,55.36,66.33,69.42,0.15,1,0,0,0,F8
67.28,52.72,86,55.69,66.22,69.38,0.15,1,0,0,0,F8
67.29,53.06,86,55.69,66.21,69.4,0.15,1,0,0,0,F8
67.3,52.55,86,55.69,66.16,69.39,0.15,1,0,0,0,F8
67.3,52.06,86,55.69,66.21,69.41,0.15,1,0,0,0,F8
67.33,51.28,86,55.69,66.29,69.46,0.15,1,0,0,0,F8
67.35,50.34,86,55.69,66.4,69.51,0.15,1,0,0,0,F8
67.39,50,86,55.69,66.41,69.56,0.15,1,0,0,0,F8
67.41,50,86,55.69,66.48,69.57,0.15,1,0,0,0,F8
67.44,50,86,55.69,66.53,69.6,0.15,1,0,0,0,F8
67.47,50,86,55.69,66.57,69.63,0.15,1,0,0,0,F8
67.51,50,86,55.69,66.52,69.65,0.15,1,0,0,0,F8
67.53,50,86,55.69,66.48,69.66,0.15,1,0,0,0,F8
67.54,50,86,55.69,66.54,69.67,0.15,1,0,0,0,F8
67.56,50,86,55.69,66.54,69.67,0.15,1,0,0,0,F8
67.59,50,86,55.69,66.57,69.69,0.15,1,0,0,0,F8
67.59,50,86,56.72,66.64,69.7,0.15,1,0,0,0,F8
67.62,50,86,56.72,66.68,69.66,0.15,1,0,0,0,F8
67.62,50,86,56.72,66.61,69.67,0.15,1,0,0,0,F8
67.65,50,86,56.72,66.57,69.7,0.15,1,0,0,0,F8
67.66,50,86,56.72,66.57,69.72,0.15,1,0,0,0,F8
67.67,50,86,56.72,66.54,69.75,0.15,1,0,0,0,F8
67.68,50,86,56.72,66.56,69.74,0.15,1,0,0,0,F8
67.68,50,86,56.72,66.55,69.76,0.15,1,0,0,0,F8
67.72,50,86,56.72,66.64,69.75,0.15,1,0,0,0,F8
67.72,50,86,56.72,66.67,69.78,0.15,1,0,0,0,F8
67.75,50,86,56.72,66.71,69.8,0.15,1,0,0,0,F8
67.76,50,86,56.72,66.74,69.82,0.15,1,0,0,0,F8
67.78,50,86,56.72,66.79,69.83,0.15,1,0,0,0,F8
67.82,50,86,56.72,66.84,69.82,0.15,1,0,0,0,F8
67.84,50,86,56.72,66.85,69.81,0.15,1,0,0,0,F8
67.85,50,86,57.66,66.72,69.81,0.15,1,0,0,0,F8
67.87,50,86,57.66,66.71,69.8,0.15,1,0,0,0,F8
67.87,50,86,57.66,66.77,69.84,0.15,1,0,0,0,F8
67.88,50,86,57.66,66.76,69.85,0.15,1,0,0,0,F8
67.89,50,86,57.66,66.76,69.86,0.15,1,0,0,0,F8
67.89,50,86,57.66,66.86,69.87,0.15,1,0,0,0,F8
67.91,50,86,57.66,66.91,69.92,0.15,1,0,0,0,F8
67.94,50,86,57.66,66.92,69.94,0.15,1,0,0,0,F8
67.96,50,86,57.66,66.88,69.96,0.15,1,0,0,0,F8
67.98,50,86,57.66,66.84,70.02,0.15,1,0,0,0,F8
67.98,50,86,57.66,66.9,70.06,0.15,1,0,0,0,F8
67.99,50,86,57.66,66.91,70.08,0.15,1,0,0,0,F8
68.01,50,86,57.66,66.93,70.08,0.15,1,0,0,0,F8
68.04,50,86,57.66,66.94,70.12,0.15,1,0,0,0,F8
68.07,50,86,57.66,67,70.15,0.15,1,0,0,0,F8
68.09,50,86,57.03,67.06,70.21,0.15,1,0,0,0,F8
68.1,50,86,57.03,67.09,70.24,0.15,1,0,0,0,F8
68.15,50,86,57.03,67.08,70.27,0.15,1,0,0,0,F8
68.17,50,86,57.03,67.13,70.29,0.15,1,0,0,0,F8
68.21,50,86,57.03,67.17,70.35,0.15,1,0,0,0,F8
68.23,50,86,57.03,67.24,70.38,0.15,1,0,0,0,F8
68.26,50,86,57.03,67.23,70.4,0.15,1,0,0,0,F8
68.3,50,86,57.03,67.21,70.41,0.15,1,0,0,0,F8
68.33,50,86,57.03,67.18,70.41,0.15,1,0,0,0,F8
68.34,50,86,57.03,67.17,70.45,0.15,1,0,0,0,F8
68.37,50,86,57.03,67.13,70.45,0.15,1,0,0,0,F8
68.36,50,86,57.03,67.18,70.48,0.15,1,0,0,0,F8
68.38,50,86,57.03,67.2,70.5,0.15,1,0,0,0,F8
68.39,50,86,57.03,67.23,70.52,0.15,1,0,0,0,F8
68.4,50,86,57.03,67.19,70.5,0.15,1,0,0,0,F8
68.43,50,86,56.59,67.23,70.5,0.15,1,0,0,0,F8
68.41,50,86,56.59,67.22,70.48,0.15,1,0,0,0,F8
68.41,50,86,56.59,67.18,70.47,0.15,1,0,0,0,F8
68.41,50,86,56.59,67.12,70.45,0.15,1,0,0,0,F8
68.41,50,86,56.59,67.12,70.41,0.15,1,0,0,0,F8
68.39,50,86,56.59,67.07,70.42,0.15,1,0,0,0,F8
68.4,50,86,56.59,67.02,70.39,0.15,1,0,0,0,F8
68.38,50,86,56.59,67.01,70.37,0.15,1,0,0,0,F8
68.39,50,86,56.59,67.03,70.37,0.15,1,0,0,0,F8
68.38,50,86,56.59,67.06,70.4,0.15,1,0,0,0,F8
68.37,50,86,56.59,67.13,70.41,0.15,1,0,0,0,F8
68.38,50,86,56.59,67.2,70.46,0.15,1,0,0,0,F8
68.39,50,86,56.59,67.25,70.48,0.15,1,0,0,0,F8
68.41,50,86,56.59,67.17,70.45,0.15,1,0,0,0,F8
68.4,50,86,56.59,67.14,70.42,0.15,1,0,0,0,F8
68.4,50,86,57.92,67.18,70.43,0.15,1,0,0,0,F8
68.41,50,86,57.92,67.2,70.46,0.15,1,0,0,0,F8
68.42,50,86,57.92,67.23,70.45,0.15,1,0,0,0,F8
68.43,50,86,57.92,67.24,70.46,0.15,1,0,0,0,F8
68.45,50,86,57.92,67.28,70.5,0.15,1,0,0,0,F8
68.46,50,86,57.92,67.34,70.49,0.15,1,0,0,0,F8
68.48,50,86,57.92,67.32,70.53,0.15,1,0,0,0,F8
68.49,50,85.83,57.92,67.39,70.58,0.15,1,0,0,0,F8
68.52,50,85.06,57.92,67.51,70.61,0.15,1,0,0,0,F8
68.57,50,84.59,57.92,67.51,70.66,0.15,1,0,0,0,F8
68.59,50,84.04,57.92,67.57,70.74,0.15,1,0,0,0,F8
68.65,50,83.26,57.92,67.65,70.78,0.15,1,0,0,0,F8
68.7,50,82.92,57.92,67.79,70.83,0.15,1,0,0,0,F8
68.75,50,82.29,57.92,67.86,70.93,0.15,1,0,0,0,F8
68.79,50,82.37,57.92,67.84,70.95,0.15,1,0,0,0,F8
68.83,50,81.75,58.26,67.82,70.95,0.15,1,0,0,0,F8
68.87,50,81.69,58.26,67.76,70.97,0.15,1,0,0,0,F8
68.89,50,82.04,58.26,67.74,70.97,0.15,1,0,0,0,F8
68.88,50,81.27,58.26,67.79,71.01,0.15,1,0,0,0,F8
68.9,50,81.45,58.26,67.78,71.01,0.15,1,0,0,0,F8
68.9,50,81.49,58.26,67.79,70.98,0.15,1,0,0,0,F8
68.91,50,81.39,58.26,67.77,70.97,0.15,1,0,0,0,F8
68.91,50,81.64,58.26,67.77,70.96,0.15,1,0,0,0,F8
68.93,50,81.29,58.26,67.77,70.94,0.15,1,0,0,0,F8
68.94,50,80.46,58.26,67.78,70.97,0.15,1,0,0,0,F8
68.95,50,80.26,58.26,67.81,70.99,0.15,1,0,0,0,F8
68.96,50,79.46,58.26,67.86,71.02,0.15,1,0,0,0,F8
68.98,50,79.3,58.26,67.89,71.07,0.15,1,0,0,0,F8
69.02,50,78.59,58.26,67.93,71.1,0.15,1,0,0,0,F8
69.04,50,78.22,58.26,67.99,71.15,0.15,1,0,0,0,F8
69.07,50,76.96,58.55,68.03,71.2,0.15,1,0,0,0,F8
69.1,50,76.49,58.55,68.07,71.24,0.15,1,0,0,0,F8
69.13,50,76.49,58.55,68.11,71.3,0.15,1,0,0,0,F8
69.16,50,75.53,58.55,68.16,71.32,0.15,1,0,0,0,F8
69.18,50,75.06,58.55,68.15,71.37,0.15,1,0,0,0,F8
69.22,50,74.47,58.55,68.17,71.36,0.15,1,0,0,0,F8
69.25,50,73.65,58.55,68.25,71.41,0.15,1,0,0,0,F8
69.29,50,73.38,58.55,68.31,71.47,0.15,1,0,0,0,F8
69.32,50,72.57,58.55,68.33,71.5,0.15,1,0,0,0,F8
69.35,50,72.23,58.55,68.34,71.57,0.15,1,0,0,0,F8
69.39,50,71.36,58.55,68.41,71.62,0.15,1,0,0,0,F8
69.43,50,71.05,58.55,68.47,71.63,0.15,1,0,0,0,F8
69.47,50,70.41,58.55,68.53,71.68,0.15,1,0,0,0,F8
69.52,50,69.27,58.55,68.58,71.72,0.15,1,0,0,0,F8
69.55,50,68.61,58.55,68.59,71.74,0.15,1,0,0,0,F8
69.6,50,67.44,59.14,68.69,71.76,0.24166399,1,0,0,0,F8
69.59,50,67.29,59.14,68.92,71.8,0.31925208,1,0,0,0,F8
69.46,50,66.38,59.14,68.79,71.78,0.54992092,1,0,0,0,F8
69.24,50,65.65,59.14,68.65,71.76,0.75052142,1,0,0,0,F8
69.01,50,64.95,59.14,68.61,71.72,0.8760598,1,0,0,0,F8
68.81,50,64.17,59.14,67.92,71.66,1,0.899102136,0.051169548,0,0,F8
68.61,50,63.65,59.14,67.34,71.64,1,0.727370388,0.1363148,0,0,F8
68.48,50,63.01,59.14,65.89,71.57,1,0.436191128,0.281904433,0,0,F8
68.35,50,62.33,59.14,65.02,71.5,1,0.270021905,0.364989042,0,0,F8
68.18,50,61.84,59.14,63.66,71.48,1,0.067494735,0.46625263,0.008325083,0,F8
67.93,50,61.01,59.14,61.87,71.42,1,0,0.5,0.075258623,0,F8
67.59,50,60.27,59.14,60.81,71.38,1,0,0.5,0.143677624,0,F8
67.19,50,59.81,59.14,60.47,71.35,1,0,0.5,0.190654605,0,F8
66.82,50,59.48,59.14,60.19,71.29,1,0,0.5,0.218173231,0,F8
66.48,50,58.81,59.14,59.99,71.23,1,0,0.5,0.284558324,0,F8
66.18,50,58.74,59.38,59.98,71.15,1,0,0.5,0.335278321,0,F8
66.05,50,58.2,59.38,60.26,71.06,1,0,0.5,0.407267029,0,F8
65.98,50,58.08,59.38,60.13,70.99,1,0,0.5,0.480399547,0,F8
64.8,50,57.63,59.38,59.82,70.91,1,0,0.5,0.446552684,0,F8
62.96,50,58.03,59.38,59.63,70.8,1,0,0.5,0.284754222,0,F8
61.75,50,57.83,59.38,59.71,70.62,1,0,0.5,0.172986451,0,F8
61.42,50,57.7,59.38,59.9,70.49,1,0,0.5,0.12231093,0,F8
61.61,50,57.85,59.38,59.87,70.33,1,0,0.5,0.122357388,0,F8
62.03,50,57.94,59.38,59.79,70.21,1,0,0.5,0.138607362,0,F8
62.49,50,58.47,59.38,60,70.06,1,0,0.5,0.181885326,0,F8
62.91,50,59.01,59.38,59.89,69.92,1,0,0.5,0.232229874,0,F8
63.16,50,58.76,59.38,59.78,69.82,1,0,0.5,0.27148253,0,F8
63.14,50,59,59.38,59.69,69.75,1,0,0.5,0.291243271,0,F8
62.88,50,59.2,59.38,59.53,69.65,1,0,0.5,0.252328692,0,F8
62.62,50,59.66,59.38,59.18,69.57,1,0,0.5,0.230173086,0,F8
62.42,50,59.6,59.17,59.08,69.49,1,0,0.5,0.261676315,0,F8
62.29,50,59.25,59.17,59.32,69.41,1,0,0.5,0.267019883,0,F8
62.11,50,58.81,59.17,59.59,69.35,1,0,0.5,0.251196303,0,F8
61.92,50,58.8,59.17,59.99,69.25,1,0,0.5,0.235788726,0,F8
61.81,50,59.65,59.17,59.84,69.19,1,0,0.5,0.168886931,0,F8
61.85,50,59.88,59.17,59.6,69.1,1,0,0.5,0.112852667,0,F8
62.09,50,61.25,59.17,59.5,69.03,1,0,0.5,0.061061537,0,F8
62.41,50,61.82,59.17,59.22,68.97,1,0,0.5,0.041577503,0,F8
62.67,50,62.36,59.17,58.97,68.92,1,0.029785263,0.485107378,0.016606208,0,F8
62.85,50,62.52,59.17,59.04,68.85,1,0.010059341,0.494970329,0.025281722,0,F8
63.02,50,62.88,59.17,59.77,68.8,1,0.037906392,0.4810468,0.001434938,0,F8
63.24,50,62.7,59.17,59.79,68.73,1,0,0.5,0.037736594,0,F8
63.43,50,62.16,59.17,59.58,68.71,1,0,0.5,0.115932947,0,F8
63.55,50,62.27,59.17,59.45,68.71,1,0,0.5,0.151091801,0,F8
63.62,50,61.59,59.17,59.27,68.72,1,0,0.5,0.212027146,0,F8
63.64,50,61.48,60.05,59.32,68.75,1,0,0.5,0.259957584,0,F8
63.48,50,61.63,60.05,59.16,68.77,1,0,0.5,0.27582101,0,F8
63.1,50,61.09,60.05,59.08,68.79,1,0,0.5,0.291417489,0,F8
62.63,50,60.33,60.05,59.11,68.77,1,0,0.5,0.307253453,0,F8
62.1,50,60.65,60.05,58.98,68.76,1,0,0.5,0.255469792,0,F8
61.67,50,60.33,60.05,59.15,68.72,1,0,0.5,0.228631734,0,F8
61.46,50,60.42,60.05,59.33,68.68,1,0,0.5,0.200528781,0,F8
61.46,50,60.19,60.05,59.24,68.63,1,0,0.5,0.215497046,0,F8
61.59,50,60.2,60.05,59.51,68.56,1,0,0.5,0.257707672,0,F8
61.72,50,60.34,60.05,59.84,68.5,1,0,0.5,0.242275224,0,F8
61.73,50,60.49,60.05,59.63,68.47,1,0,0.5,0.257586234,0,F8
61.68,50,59.88,60.05,59.59,68.44,1,0,0.5,0.281725142,0,F8
61.54,50,60.15,60.05,59.52,68.41,1,0,0.5,0.260809935,0,F8
61.39,50,60.14,60.05,59.66,68.38,1,0,0.5,0.242522451,0,F8
61.38,50,60.25,60.05,59.48,68.36,1,0,0.5,0.226126623,0,F8
61.44,50,60.46,60.03,59.11,68.32,1,0,0.5,0.230948174,0,F8
61.51,50,60.79,60.03,59.06,68.31,1,0,0.5,0.224632892,0,F8
61.58,50,60.66,60.03,59.21,68.27,1,0,0.5,0.22349082,0,F8
61.67,50,61.52,60.03,59.42,68.24,1,0,0.5,0.196242638,0,F8
61.8,50,60.9,60.03,59.74,68.21,1,0,0.5,0.213150631,0,F8
61.98,50,61.19,60.03,59.79,68.19,1,0,0.5,0.247699857,0,F8
62.11,50,61,60.03,59.78,68.16,1,0,0.5,0.268052569,0,F8
62.08,50,61.17,60.03,59.65,68.16,1,0,0.5,0.266675768,0,F8
61.99,50,61.17,60.03,59.49,68.14,1,0,0.5,0.260841307,0,F8
61.89,50,61.31,60.03,59.67,68.13,1,0,0.5,0.248338641,0,F8
61.81,50,61.15,60.03,59.69,68.12,1,0,0.5,0.237965895,0,F8
61.8,50,61.14,60.03,59.42,68.12,1,0,0.5,0.244430602,0,F8
61.82,50,61,60.03,59.23,68.1,1,0,0.5,0.270421741,0,F8
