Supply Air Temperature,Supply Air Temperature Heating Set Point,Supply Air Temperature Cooling Set Point,Outdoor Air Temperature,Mixed Air Temperature,Return Air Temperature,Supply Air Fan Speed Control Signal,Outdoor Air Damper Control Signal,Return Air Damper Control Signal,Exhaust Air Damper Control Signal,Cooling Coil Valve Control Signal,Heating Coil Valve Control Signal,fault type
85.36,53.04,55.04,66.13,68.3,87.35,0.5,1,0,0.9,1,0,F4
85.36,53.04,55.04,66.36,68.3,87.35,0.5,1,0,0.9,1,0,F4
85.36,53.04,55.04,65.69,67.94,87.37,0.5,1,0,0.9,1,0,F4
85.35,53.04,55.04,65.12,67.71,87.38,0.5,1,0,0.9,1,0,F4
85.35,53.04,55.04,65.37,67.73,87.38,0.5,1,0,0.9,1,0,F4
85.25,53.04,55.04,65.06,67.41,87.39,0.5,1,0,0.9,1,0,F4
84.87,53.04,55.04,64.5,67.34,87.39,0.5,1,0,0.9,1,0,F4
84.3,53.04,55.04,65.02,67.53,87.38,0.5,1,0,0.9,1,0,F4
83.61,53.04,55.04,65.35,67.34,87.37,0.5,1,0,0.9,1,0,F4
82.86,53.04,55.04,64.64,67.38,87.33,0.5,1,0,0.9,1,0,F4
82.11,53.04,55.04,65.27,67.58,87.29,0.5,1,0,0.9,1,0,F4
81.44,53.04,55.04,65.27,67.47,87.24,0.5,1,0,0.9,1,0,F4
80.82,53.04,55.04,64.71,67.28,87.14,0.5,1,0,0.9,1,0,F4
80.22,53.04,55.04,64.71,67.29,87.06,0.5,1,0,0.9,1,0,F4
79.64,53.04,55.04,64.55,67.22,86.95,0.5,1,0,0.9,1,0,F4
79.08,53.04,55.04,65.16,67.34,86.81,0.5,1,0,0.9,1,0,F4
78.57,53.04,55.04,65.17,67.27,86.69,0.5,1,0,0.9,1,0,F4
78.08,53.04,55.04,64.94,67.32,86.53,0.5,1,0,0.9,1,0,F4
77.63,53.04,55.04,64.88,67.04,86.38,0.5,1,0,0.9,1,0,F4
77.21,53.04,55.04,64.28,67.08,86.24,0.5,1,0,0.9,1,0,F4
76.94,53.04,55.04,65.28,67.34,86.07,0.5,1,0,0.9,1,0,F4
76.84,53.04,55.04,65.75,67.59,85.9,0.5,1,0,0.9,1,0,F4
76.83,53.04,55.04,65.55,67.3,85.74,0.5,1,0,0.9,1,0,F4
76.87,53.04,55.04,64.22,66.94,85.57,0.5,1,0,0.9,1,0,F4
76.92,53.04,55.04,64.84,66.98,85.36,0.5,1,0,0.9,1,0,F4
77,53.04,55.04,64.67,66.88,85.21,0.5,1,0,0.9,1,0,F4
77.05,53.04,55.04,64.97,67.12,85.05,0.5,1,0,0.9,1,0,F4
77.11,53.04,55.04,65.22,67.3,84.91,0.5,1,0,0.9,1,0,F4
77.18,53.04,55.04,65.67,67.39,84.78,0.5,1,0,0.9,1,0,F4
77.27,53.04,55.04,65.24,67.44,84.68,0.5,1,0,0.9,1,0,F4
77.35,53.04,55.04,64.74,66.93,84.6,0.5,1,0,0.9,1,0,F4
77.43,53.04,55.04,63.92,66.55,84.5,0.5,1,0,0.9,1,0,F4
77.53,53.04,55.04,64.09,66.78,84.43,0.5,1,0,0.9,1,0,F4
77.66,53.04,55.04,65.18,67.11,84.39,0.5,1,0,0.9,1,0,F4
77.77,53.04,55.04,65.12,66.85,84.35,0.5,1,0,0.9,1,0,F4
77.87,53.04,55.04,64.05,66.76,84.28,0.5,1,0,0.9,1,0,F4
77.95,53.04,55.04,64.16,66.57,84.22,0.5,1,0,0.9,1,0,F4
78.03,53.04,55.04,64.53,66.62,84.17,0.5,1,0,0.9,1,0,F4
78.12,53.04,55.04,64.67,66.81,84.1,0.5,1,0,0.9,1,0,F4
78.21,53.04,55.04,64.89,66.68,83.94,0.5,1,0,0.9,1,0,F4
78.3,53.04,55.04,63.61,66.18,83.8,0.5,1,0,0.9,1,0,F4
78.38,53.04,55.04,63.47,65.94,83.65,0.5,1,0,0.9,1,0,F4
78.47,53.04,55.04,63.56,66.05,83.51,0.5,1,0,0.9,1,0,F4
78.51,53.04,55.04,64.07,65.95,83.37,0.5,1,0,0.9,1,0,F4
78.6,53.04,55.04,63.17,65.7,83.26,0.5,1,0,0.9,1,0,F4
78.71,53.04,55.04,62.87,65.71,83.17,0.5,1,0,0.9,1,0,F4
78.84,53.04,55.04,64,65.84,83.08,0.5,1,0,0.9,1,0,F4
78.97,53.04,55.04,63.36,65.77,83.01,0.5,1,0,0.9,1,0,F4
79.09,53.04,55.04,63.32,65.73,82.95,0.5,1,0,0.9,1,0,F4
79.22,53.04,55.04,63.22,65.65,82.9,0.5,1,0,0.9,1,0,F4
79.33,53.04,55.04,62.99,65.45,82.85,0.5,1,0,0.9,1,0,F4
79.44,53.04,55.04,62.88,65.33,82.8,0.5,1,0,0.9,1,0,F4
79.55,53.04,55.04,62.65,65.12,82.77,0.5,1,0,0.9,1,0,F4
79.64,53.04,55.04,62.18,64.94,82.74,0.5,1,0,0.9,1,0,F4
79.72,53.04,55.04,62.53,64.95,82.72,0.5,1,0,0.9,1,0,F4
79.8,53.04,55.04,62.26,64.77,82.71,0.5,1,0,0.9,1,0,F4
79.88,53.04,55.04,61.75,64.68,82.69,0.5,1,0,0.9,1,0,F4
79.95,53.04,55.04,62.41,64.84,82.68,0.5,1,0,0.9,1,0,F4
80.04,53.04,55.04,62.88,65.04,82.67,0.5,1,0,0.9,1,0,F4
80.11,53.04,55.04,62.65,65.04,82.67,0.5,1,0,0.9,1,0,F4
80.2,53.04,55.04,62.52,64.94,82.67,0.5,1,0,0.9,1,0,F4
80.27,53.04,55.04,62.48,64.97,82.68,0.5,1,0,0.9,1,0,F4
80.35,53.04,55.04,62.72,65.1,82.68,0.5,1,0,0.9,1,0,F4
80.41,53.04,55.04,62.72,65.07,82.68,0.5,1,0,0.9,1,0,F4
80.49,53.04,55.04,62.53,65.03,82.68,0.5,1,0,0.9,1,0,F4
80.55,53.04,55.04,62.64,64.83,82.68,0.5,1,0,0.9,1,0,F4
80.61,53.04,55.04,61.84,64.56,82.7,0.5,1,0,0.9,1,0,F4
80.67,53.04,55.04,61.72,64.29,82.69,0.5,1,0,0.9,1,0,F4
80.69,53.04,55.04,61.2,64.19,82.71,0.5,1,0,0.9,1,0,F4
80.75,53.04,55.04,61.74,64.15,82.71,0.5,1,0,0.9,1,0,F4
80.79,53.04,55.04,61.48,64.18,82.72,0.5,1,0,0.9,1,0,F4
80.85,53.04,55.04,61.76,64.17,82.72,0.5,1,0,0.9,1,0,F4
80.91,53.04,55.04,61.51,64.18,82.73,0.5,1,0,0.9,1,0,F4
80.95,53.04,55.04,61.25,64.01,82.74,0.5,1,0,0.9,1,0,F4
80.98,53.04,55.04,61.06,64.02,82.74,0.5,1,0,0.9,1,0,F4
81.03,53.04,55.04,61.79,64.01,82.75,0.5,1,0,0.9,1,0,F4
81.09,53.04,55.04,61.28,63.91,82.74,0.5,1,0,0.9,1,0,F4
81.12,53.04,55.04,61.53,63.98,82.76,0.5,1,0,0.9,1,0,F4
81.17,53.04,55.04,61.21,63.87,82.77,0.5,1,0,0.9,1,0,F4
81.2,53.04,55.04,61.01,63.79,82.78,0.5,1,0,0.9,1,0,F4
81.23,53.04,55.04,61.32,63.82,82.79,0.5,1,0,0.9,1,0,F4
81.26,53.04,55.04,61.16,63.81,82.79,0.5,1,0,0.9,1,0,F4
81.3,53.04,55.04,61.01,63.64,82.81,0.5,1,0,0.9,1,0,F4
81.33,53.04,55.04,60.57,63.44,82.81,0.5,1,0,0.9,1,0,F4
81.35,53.04,55.04,60.56,63.42,82.82,0.5,1,0,0.9,1,0,F4
81.38,53.04,55.04,60.79,63.47,82.82,0.5,1,0,0.9,1,0,F4
81.41,53.04,55.04,60.91,63.61,82.82,0.5,1,0,0.9,1,0,F4
81.43,53.04,55.04,60.86,63.52,82.84,0.5,1,0,0.9,1,0,F4
81.47,53.04,55.04,61.23,63.52,82.84,0.5,1,0,0.9,1,0,F4
81.5,53.04,55.04,61.06,63.58,82.85,0.5,1,0,0.9,1,0,F4
81.53,53.04,55.04,60.86,63.52,82.85,0.5,1,0,0.9,1,0,F4
81.54,53.04,55.04,60.63,63.49,82.84,0.5,1,0,0.9,1,0,F4
81.59,53.04,55.04,60.87,63.5,82.87,0.5,1,0,0.9,1,0,F4
81.6,53.04,55.04,60.84,63.69,82.87,0.5,1,0,0.9,1,0,F4
81.62,53.04,55.04,61.34,63.88,82.87,0.5,1,0,0.9,1,0,F4
72.57,72.5,72.5,61.95,75.72,74.9,0.1,0.09,0.56,0.41,0,0,F5
72.56,65.16,72.5,61.94,74.38,74.9,0.1,0.7,0.34,0.63,0,0,F5
72.56,64.99,72.5,61.92,73.77,74.89,0.1,0.72,0.3,0.66,0,0,F5
72.58,64.15,72.5,61.92,73.36,74.89,0.1,0.79,0.25,0.7,0,0,F5
72.57,64.08,72.5,61.89,73,74.89,0.1,0.8,0.21,0.73,0,0,F5
72.57,63.8,72.5,61.89,72.54,74.88,0.1,0.83,0.15,0.78,0,0,F5
72.58,63.16,72.5,61.89,72.13,74.87,0.1,0.89,0.11,0.81,0,0,F5
72.57,62.91,72.5,61.83,71.67,74.88,0.1,0.92,0.07,0.84,0,0,F5
72.56,62.53,72.5,61.86,71.18,74.87,0.1,0.96,0.02,0.88,0,0,F5
72.55,62.15,72.5,61.82,70.12,74.87,0.1,1,0,0.9,0,0,F5
72.56,61.79,72.5,61.89,69.14,74.86,0.1,1,0,0.9,0,0,F5
72.54,61.43,72.5,61.92,68.61,74.85,0.1,1,0,0.9,0,0,F5
72.52,60.97,72.5,61.96,68.21,74.83,0.1,1,0,0.9,0,0,F5
72.5,60.54,72.5,61.96,67.98,74.82,0.1,1,0,0.9,0,0,F5
72.48,60.1,72.5,61.96,67.81,74.81,0.1,1,0,0.9,0,0,F5
72.45,59.8,72.5,61.92,67.69,74.81,0.1,1,0,0.9,0,0,F5
72.41,59.34,72.5,61.9,67.56,74.8,0.1,1,0,0.9,0,0,F5
72.37,58.86,72.5,61.88,67.46,74.79,0.1,1,0,0.9,0,0,F5
72.33,58.51,72.5,62,67.37,74.77,0.1,1,0,0.9,0,0,F5
72.29,58.08,72.5,61.91,67.32,74.76,0.1,1,0,0.9,0,0,F5
72.25,57.77,72.5,61.85,67.26,74.76,0.1,1,0,0.9,0,0,F5
72.2,57.17,72.5,61.88,67.24,74.76,0.1,1,0,0.9,0,0,F5
72.15,57.03,72.5,61.91,67.2,74.75,0.1,1,0,0.9,0,0,F5
72.09,56.57,72.5,61.9,67.15,74.74,0.1,1,0,0.9,0,0,F5
72.03,56.12,72.5,61.85,67.07,74.73,0.1,1,0,0.9,0,0,F5
71.99,55.56,72.5,61.85,67.02,74.72,0.1,1,0,0.9,0,0,F5
71.92,55.11,72.5,61.81,66.95,74.71,0.1,1,0,0.9,0,0,F5
71.88,54.43,72.5,61.82,66.96,74.7,0.1,1,0,0.9,0,0,F5
71.8,54.18,72.5,61.76,66.9,74.7,0.1,1,0,0.9,0,0,F5
71.75,54.08,72.5,61.77,66.88,74.69,0.1,1,0,0.9,0,0,F5
71.69,53.14,72.5,61.66,66.82,74.71,0.1,1,0,0.9,0,0,F5
71.62,53.04,72.5,61.6,66.74,74.71,0.11,1,0,0.9,0,0,F5
71.55,53.04,72.5,61.57,66.67,74.73,0.12,1,0,0.9,0,0,F5
71.43,53.04,72.5,61.55,66.6,74.72,0.13,1,0,0.9,0,0,F5
71.36,53.04,72.5,61.51,66.52,74.71,0.14,1,0,0.9,0,0,F5
71.24,53.04,72.5,61.51,66.48,74.72,0.14,1,0,0.9,0,0,F5
71.11,53.04,72.5,61.5,66.42,74.73,0.15,1,0,0.9,0,0,F5
70.98,53.04,72.5,61.54,66.36,74.73,0.16,1,0,0.9,0,0,F5
70.84,53.04,72.5,61.46,66.23,74.72,0.17,1,0,0.9,0,0,F5
70.7,53.04,72.5,61.39,66.14,74.72,0.18,1,0,0.9,0,0,F5
70.54,53.04,72.5,61.38,66.01,74.72,0.18,1,0,0.9,0,0,F5
70.39,53.04,72.5,61.28,65.94,74.71,0.19,1,0,0.9,0,0,F5
70.21,53.04,72.5,61.27,65.84,74.7,0.2,1,0,0.9,0,0,F5
70.04,53.04,72.5,61.38,65.79,74.68,0.21,1,0,0.9,0,0,F5
69.88,53.04,72.5,61.41,65.76,74.66,0.21,1,0,0.9,0,0,F5
69.7,53.04,72.5,61.3,65.68,74.64,0.22,1,0,0.9,0,0,F5
69.54,53.04,72.5,61.36,65.59,74.61,0.23,1,0,0.9,0,0,F5
69.35,53.04,72.5,61.26,65.5,74.57,0.24,1,0,0.9,0,0,F5
69.19,53.04,72.5,61.27,65.46,74.51,0.24,1,0,0.9,0,0,F5
69.02,53.04,72.5,61.26,65.36,74.47,0.25,1,0,0.9,0,0,F5
68.85,53.04,72.5,61.26,65.28,74.41,0.25,1,0,0.9,0,0,F5
68.69,53.04,72.5,61.31,65.25,74.37,0.26,1,0,0.9,0,0,F5
68.54,53.04,72.5,61.29,65.21,74.33,0.26,1,0,0.9,0,0,F5
68.38,53.04,72.5,61.36,65.18,74.26,0.27,1,0,0.9,0,0,F5
68.24,53.04,72.5,61.31,65.12,74.21,0.27,1,0,0.9,0,0,F5
68.1,53.04,72.5,61.4,65.09,74.14,0.28,1,0,0.9,0,0,F5
67.96,53.04,72.5,61.43,65.09,74.08,0.28,1,0,0.9,0,0,F5
67.84,53.04,72.5,61.37,65.05,74.02,0.29,1,0,0.9,0,0,F5
67.72,53.04,72.5,61.4,65.03,73.96,0.29,1,0,0.9,0,0,F5
67.61,53.04,72.5,61.4,64.97,73.89,0.29,1,0,0.9,0,0,F5
67.49,53.04,72.5,61.44,64.9,73.84,0.29,1,0,0.9,0,0,F5
67.4,53.04,72.5,61.37,64.84,73.76,0.29,1,0,0.9,0,0,F5
67.3,53.04,72.5,61.42,64.83,73.7,0.3,1,0,0.9,0,0,F5
67.21,53.04,72.5,61.52,64.81,73.62,0.3,1,0,0.9,0,0,F5
67.12,53.04,72.5,61.43,64.82,73.57,0.3,1,0,0.9,0,0,F5
67.03,53.04,72.5,61.48,64.77,73.5,0.3,1,0,0.9,0,0,F5
66.95,53.04,72.5,61.46,64.73,73.44,0.31,1,0,0.9,0,0,F5
66.87,53.04,72.5,61.46,64.7,73.37,0.31,1,0,0.9,0,0,F5
66.81,53.04,72.5,61.53,64.68,73.33,0.31,1,0,0.9,0,0,F5
66.75,53.04,72.5,61.58,64.71,73.28,0.31,1,0,0.9,0,0,F5
66.68,53.04,72.5,61.57,64.66,73.23,0.31,1,0,0.9,0,0,F5
66.63,53.04,72.5,61.43,64.67,73.18,0.31,1,0,0.9,0,0,F5
66.57,53.04,72.5,61.55,64.67,73.15,0.32,1,0,0.9,0,0,F5
66.51,53.04,72.5,61.62,64.64,73.11,0.32,1,0,0.9,0,0,F5
66.47,53.04,72.5,61.64,64.62,73.07,0.31,1,0,0.9,0,0,F5
66.41,53.04,72.5,61.72,64.6,73.02,0.32,1,0,0.9,0,0,F5
66.37,53.04,72.5,61.65,64.57,72.97,0.32,1,0,0.9,0,0,F5
66.33,53.04,72.5,61.58,64.56,72.95,0.32,1,0,0.9,0,0,F5
66.28,53.04,72.5,61.58,64.51,72.93,0.32,1,0,0.9,0,0,F5
66.25,53.04,72.5,61.56,64.48,72.9,0.32,1,0,0.9,0,0,F5
66.19,53.04,72.5,61.56,64.47,72.86,0.32,1,0,0.9,0,0,F5
66.16,53.04,72.5,61.55,64.46,72.83,0.32,1,0,0.9,0,0,F5
66.13,53.04,72.5,61.59,64.47,72.8,0.33,1,0,0.9,0,0,F5
66.09,53.04,72.5,61.56,64.42,72.77,0.33,1,0,0.9,0,0,F5
66.05,53.04,72.5,61.41,64.35,72.73,0.32,1,0,0.9,0,0,F5
66.01,53.04,72.5,61.47,64.33,72.7,0.33,1,0,0.9,0,0,F5
65.98,53.04,72.5,61.62,64.34,72.68,0.33,1,0,0.9,0,0,F5
65.94,53.04,72.5,61.49,64.31,72.66,0.33,1,0,0.9,0,0,F5
65.91,53.04,72.5,61.49,64.3,72.65,0.33,1,0,0.9,0,0,F5
65.87,53.04,72.5,61.46,64.28,72.62,0.33,1,0,0.9,0,0,F5
65.84,53.04,72.5,61.46,64.28,72.6,0.33,1,0,0.9,0,0,F5
65.81,53.04,72.5,61.52,64.28,72.59,0.33,1,0,0.9,0,0,F5
65.78,53.04,72.5,61.42,64.25,72.57,0.32,1,0,0.9,0,0,F5
65.75,53.04,72.5,61.39,64.2,72.55,0.33,1,0,0.9,0,0,F5
65.73,53.04,72.5,61.37,64.18,72.53,0.33,1,0,0.9,0,0,F5
65.69,53.04,72.5,61.28,64.13,72.51,0.33,1,0,0.9,0,0,F5
65.67,53.04,72.5,61.3,64.14,72.48,0.32,1,0,0.9,0,0,F5
65.64,53.04,72.5,61.3,64.08,72.47,0.32,1,0,0.9,0,0,F5
65.6,53.04,72.5,61.32,64.15,72.45,0.32,1,0,0.9,0,0,F5
65.58,53.04,72.5,61.44,64.15,72.45,0.32,1,0,0.9,0,0,F5
65.57,53.04,72.5,61.44,64.18,72.45,0.33,1,0,0.9,0,0,F5
65.55,53.04,72.5,61.47,64.21,72.44,0.32,1,0,0.9,0,0,F5
65.53,53.04,72.5,61.48,64.18,72.43,0.33,1,0,0.9,0,0,F5
65.51,53.04,72.5,61.57,64.21,72.42,0.32,1,0,0.9,0,0,F5
65.49,53.04,72.5,61.5,64.18,72.41,0.32,1,0,0.9,0,0,F5
65.48,53.04,72.5,61.49,64.13,72.41,0.32,1,0,0.9,0,0,F5
65.46,53.04,72.5,61.35,64.12,72.41,0.32,1,0,0.9,0,0,F5
65.45,53.04,72.5,61.35,64.12,72.4,0.32,1,0,0.9,0,0,F5
65.43,53.04,72.5,61.44,64.15,72.38,0.32,1,0,0.9,0,0,F5
65.43,53.04,72.5,61.43,64.17,72.38,0.32,1,0,0.9,0,0,F5
65.41,53.04,72.5,61.67,64.18,72.38,0.32,1,0,0.9,0,0,F5
65.41,53.04,72.5,61.43,64.14,72.38,0.32,1,0,0.9,0,0,F5
65.4,53.04,72.5,61.48,64.17,72.37,0.32,1,0,0.9,0,0,F5
65.38,53.04,72.5,61.56,64.17,72.37,0.32,1,0,0.9,0,0,F5
65.37,53.04,72.5,61.65,64.22,72.36,0.32,1,0,0.9,0,0,F5
65.37,53.04,72.5,61.94,64.24,72.35,0.32,1,0,0.9,0,0,F5
65.36,53.04,72.5,61.91,64.28,72.35,0.32,1,0,0.9,0,0,F5
65.36,53.04,72.5,62.11,64.34,72.33,0.32,1,0,0.9,0,0,F5
65.38,53.04,72.5,62.26,64.36,72.33,0.32,1,0,0.9,0,0,F5
65.38,53.04,72.5,62.23,64.38,72.32,0.32,1,0,0.9,0,0,F5
65.38,53.04,72.5,62.32,64.34,72.32,0.32,1,0,0.9,0,0,F5
65.37,53.04,72.5,61.91,64.26,72.33,0.32,1,0,0.9,0,0,F5
65.37,53.04,72.5,61.94,64.18,72.36,0.32,1,0,0.9,0,0,F5
65.38,53.04,72.5,61.95,64.25,72.47,0.32,1,0,0.9,0,0,F5
65.36,53.04,72.5,62.12,64.34,72.68,0.32,1,0,0.9,0,0,F5
65.38,53.04,72.5,62.32,64.42,72.91,0.32,1,0,0.9,0,0,F5
65.39,53.04,72.5,62.3,64.5,73.17,0.33,1,0,0.9,0,0,F5
65.4,53.04,72.5,62.58,64.61,73.42,0.33,1,0,0.9,0,0,F5
65.43,53.04,72.5,62.6,64.62,73.65,0.34,1,0,0.9,0,0,F5
65.45,53.04,72.5,62.56,64.65,73.9,0.34,1,0,0.9,0,0,F5
65.47,53.04,72.5,62.62,64.65,74.13,0.35,1,0,0.9,0,0,F5
65.49,53.04,72.5,62.38,64.59,74.34,0.36,1,0,0.9,0,0,F5
65.51,53.04,72.5,62.33,64.58,74.53,0.36,1,0,0.9,0,0,F5
65.54,53.04,72.5,62.25,64.65,74.66,0.37,1,0,0.9,0,0,F5
65.57,53.04,72.5,62.51,64.72,74.74,0.38,1,0,0.9,0,0,F5
65.58,53.04,72.5,62.32,64.67,74.83,0.38,1,0,0.9,0,0,F5
65.61,53.04,72.5,62.36,64.76,74.87,0.39,1,0,0.9,0,0,F5
65.65,53.04,72.5,62.5,64.78,74.91,0.4,1,0,0.9,0,0,F5
65.67,53.04,72.5,62.49,64.82,74.96,0.4,1,0,0.9,0,0,F5
65.7,53.04,72.5,62.5,64.85,74.99,0.41,1,0,0.9,0,0,F5
65.74,53.04,72.5,62.77,64.94,75.01,0.41,1,0,0.9,0,0,F5
65.78,53.04,72.5,62.94,65,75.04,0.41,1,0,0.9,0,0,F5
65.8,53.04,72.5,63.1,65.04,75.09,0.42,1,0,0.9,0,0,F5
65.84,53.04,72.5,62.96,64.98,75.1,0.42,1,0,0.9,0,0,F5
65.86,53.04,72.5,62.78,64.97,75.08,0.43,1,0,0.9,0,0,F5
65.89,53.04,72.5,62.8,65.03,75.06,0.43,1,0,0.9,0,0,F5
65.92,53.04,72.5,62.87,65.03,75.06,0.44,1,0,0.9,0,0,F5
65.96,53.04,72.5,62.66,65.04,75.06,0.44,1,0,0.9,0,0,F5
65.99,53.04,72.5,62.85,65.09,75.04,0.44,1,0,0.9,0,0,F5
66.02,53.04,72.5,62.89,65.06,75.01,0.45,1,0,0.9,0,0,F5
66.04,53.04,72.5,62.79,65.05,74.98,0.45,1,0,0.9,0,0,F5
66.06,53.04,72.5,62.79,65.07,74.96,0.45,1,0,0.9,0,0,F5
66.09,53.04,72.5,62.83,65.12,74.96,0.46,1,0,0.9,0,0,F5
66.11,53.04,72.5,63.08,65.22,74.92,0.45,1,0,0.9,0,0,F5
66.14,53.04,72.5,63.26,65.26,74.91,0.46,1,0,0.9,0,0,F5
66.19,53.04,72.5,63.15,65.29,74.89,0.46,1,0,0.9,0,0,F5
66.21,53.04,72.5,63.2,65.31,74.88,0.46,1,0,0.9,0,0,F5
66.25,53.04,72.5,63.2,65.33,74.86,0.47,1,0,0.9,0,0,F5
66.28,53.04,72.5,63.26,65.36,74.85,0.47,1,0,0.9,0,0,F5
66.33,53.04,72.5,63.36,65.41,74.86,0.47,1,0,0.9,0,0,F5
66.35,53.04,72.5,63.23,65.39,74.83,0.47,1,0,0.9,0,0,F5
66.38,53.04,72.5,63.2,65.37,74.81,0.47,1,0,0.9,0,0,F5
66.41,53.04,72.5,63.24,65.43,74.82,0.48,1,0,0.9,0,0,F5
66.45,53.04,72.5,63.29,65.48,74.87,0.48,1,0,0.9,0,0,F5
66.48,53.04,72.5,63.34,65.53,74.91,0.48,1,0,0.9,0,0,F5
66.52,53.04,72.5,63.37,65.59,74.94,0.48,1,0,0.9,0,0,F5
66.56,53.04,72.5,63.54,65.65,74.97,0.49,1,0,0.9,0,0,F5
66.6,53.04,72.5,63.56,65.67,74.99,0.49,1,0,0.9,0,0,F5
66.64,53.04,72.5,63.51,65.71,75.03,0.49,1,0,0.9,0,0,F5
66.67,53.04,72.5,63.68,65.7,75.03,0.5,1,0,0.9,0,0,F5
66.71,53.04,72.5,63.53,65.69,75.06,0.5,1,0,0.9,0,0,F5
66.74,53.04,72.29,63.49,65.71,75.09,0.5,1,0,0.9,0,0,F5
66.78,53.04,72.34,63.53,65.76,75.08,0.5,1,0,0.9,0,0,F5
66.81,53.04,72.33,63.85,65.83,75.06,0.5,1,0,0.9,0,0,F5
66.84,53.04,72.32,63.78,65.86,75.06,0.5,1,0,0.9,0,0,F5
66.87,53.04,71.85,63.77,65.84,75.08,0.5,1,0,0.9,0,0,F5
66.9,53.04,71.85,63.61,65.81,75.1,0.5,1,0,0.9,0,0,F5
66.92,53.04,71.65,63.55,65.81,75.11,0.5,1,0,0.9,0,0,F5
66.95,53.04,71.55,63.7,65.85,75.11,0.5,1,0,0.9,0,0,F5
66.97,53.04,71.36,63.64,65.85,75.08,0.5,1,0,0.9,0,0,F5
66.98,53.04,71.27,63.76,65.87,75.04,0.5,1,0,0.9,0,0,F5
67.01,53.04,71.12,63.84,65.96,75.06,0.5,1,0,0.9,0,0,F5
67.04,53.04,71.25,64.1,66.01,75.06,0.5,1,0,0.9,0,0,F5
67.06,53.04,71.02,63.91,66.02,75.06,0.5,1,0,0.9,0,0,F5
67.09,53.04,70.73,64,66.1,75.06,0.5,1,0,0.9,0,0,F5
67.11,53.04,70.71,64.19,66.09,75.07,0.5,1,0,0.9,0,0,F5
67.15,53.04,70.71,64.1,66.17,75.07,0.5,1,0,0.9,0,0,F5
67.18,53.04,70.57,64.05,66.2,75.07,0.5,1,0,0.9,0,0,F5
67.21,53.04,70.46,64.02,66.16,75.1,0.5,1,0,0.9,0,0,F5
67.25,53.04,70.3,63.97,66.18,75.1,0.5,1,0,0.9,0,0,F5
67.27,53.04,70.11,63.99,66.2,75.08,0.5,1,0,0.9,0,0,F5
67.29,53.04,70.2,63.94,66.19,75.08,0.5,1,0,0.9,0,0,F5
67.31,53.04,70.18,63.87,66.18,75.07,0.5,1,0,0.9,0,0,F5
67.32,53.04,70.19,63.85,66.15,75.04,0.5,1,0,0.9,0,0,F5
67.34,53.04,70.03,63.89,66.17,75.05,0.5,1,0,0.9,0,0,F5
67.35,53.04,69.84,63.81,66.11,75.05,0.5,1,0,0.9,0,0,F5
67.35,53.04,69.62,63.89,66.13,75.06,0.5,1,0,0.9,0,0,F5
67.37,53.04,69.68,63.99,66.17,75.06,0.5,1,0,0.9,0,0,F5
67.38,53.04,69.54,64.08,66.22,75.04,0.5,1,0,0.9,0,0,F5
67.39,53.04,69.52,64.22,66.27,75.05,0.5,1,0,0.9,0,0,F5
67.41,53.04,69.28,64.14,66.26,75.05,0.5,1,0,0.9,0,0,F5
67.43,53.04,69.37,63.96,66.21,75.05,0.5,1,0,0.9,0,0,F5
67.44,53.04,69.04,63.93,66.27,75.06,0.5,1,0,0.9,0,0,F5
67.45,53.04,69.22,64.08,66.31,75.06,0.5,1,0,0.9,0,0,F5
67.46,53.04,68.86,63.99,66.21,75.07,0.5,1,0,0.9,0,0,F5
67.46,53.04,69.06,63.63,66.11,75.03,0.5,1,0,0.9,0,0,F5
67.46,53.04,68.74,63.58,66.04,75.02,0.5,1,0,0.9,0,0,F5
67.44,53.04,68.64,63.47,66.01,75.01,0.5,1,0,0.9,0,0,F5
67.42,53.04,68.37,63.33,65.95,75.01,0.5,1,0,0.9,0,0,F5
67.4,53.04,68.37,63.38,65.92,75.01,0.5,1,0,0.9,0,0,F5
67.38,53.04,68.4,63.36,65.92,74.99,0.5,1,0,0.9,0,0,F5
67.36,53.04,68.02,63.36,65.9,75.03,0.5,1,0,0.9,0,0,F5
67.33,53.04,67.91,63.37,65.89,75.08,0.5,1,0,0.9,0,0,F5
67.31,53.04,67.86,63.46,65.9,75.08,0.5,1,0,0.9,0,0,F5
67.3,53.04,67.57,63.37,65.84,75.07,0.5,1,0,0.9,0,0,F5
67.27,53.04,67.56,63.15,65.81,75.08,0.5,1,0,0.9,0,0,F5
67.27,53.04,67.37,63.28,65.78,75.08,0.5,1,0,0.9,0,0,F5
67.24,53.04,67.42,63.16,65.77,75.07,0.5,1,0,0.9,0,0,F5
67.21,53.04,67.1,63.11,65.75,75.06,0.5,1,0,0.9,0.01,0,F5
67.2,53.04,67.09,63.17,65.7,75.01,0.5,1,0,0.9,0.01,0,F5
67.19,53.04,66.87,63.05,65.73,75.01,0.5,1,0,0.9,0.02,0,F5
67.17,53.04,66.95,63.43,65.8,75.03,0.5,1,0,0.9,0.02,0,F5
67.16,53.04,66.5,63.57,65.84,75.04,0.5,1,0,0.9,0.03,0,F5
67.15,53.04,66.52,63.63,65.86,75.03,0.5,1,0,0.9,0.04,0,F5
67.16,53.04,66.42,63.61,65.86,75.05,0.5,1,0,0.9,0.04,0,F5
